-2.84,138.96,-0.68,0.18
10.98,133.79,-0.67,0.18
10.76,133.83,-0.66,0.18
10.63,134.01,-0.66,0.19
10.60,133.03,-0.67,0.19
11.00,132.71,-0.69,0.19
11.84,1.63,-0.73,0.18
12.71,2.23,-0.76,0.16
13.54,3.92,-0.75,0.14
13.68,6.08,-0.73,0.11
13.41,10.35,-0.68,0.10
12.59,14.27,-0.62,0.09
11.58,17.80,-0.59,0.09
10.64,19.88,-0.55,0.10
9.60,22.01,-0.52,0.11
8.03,23.95,-0.50,0.12
6.79,25.33,-0.48,0.14
5.75,23.94,-0.48,0.15
4.67,20.56,-0.48,0.18
3.84,12.50,-0.50,0.20
3.70,358.02,-0.53,0.21
4.49,345.37,-0.58,0.21
5.71,339.05,-0.62,0.21
6.81,335.19,-0.67,0.21
8.32,333.01,-0.71,0.21
9.70,332.01,-0.75,0.19
11.24,333.65,-0.77,0.16
12.67,336.44,-0.78,0.14
13.93,339.02,-0.78,0.11
15.00,342.18,-0.78,0.09
16.14,346.07,-0.78,0.07
16.91,349.56,-0.77,0.06
17.48,352.86,-0.77,0.05
17.52,356.91,-0.73,0.05
17.29,359.82,-0.68,0.05
16.77,2.68,-0.64,0.05
16.35,5.74,-0.61,0.03
15.88,9.44,-0.57,0.04
15.08,12.10,-0.53,0.04
13.98,14.83,-0.48,0.05
12.31,17.78,-0.44,0.06
10.19,21.66,-0.44,0.08
7.93,25.06,-0.44,0.09
5.95,27.03,-0.43,0.12
4.20,21.99,-0.43,0.14
3.19,12.30,-0.45,0.17
2.96,347.07,-0.47,0.18
4.10,328.75,-0.54,0.17
5.76,326.60,-0.61,0.18
7.81,324.79,-0.68,0.17
9.89,328.27,-0.75,0.12
12.12,336.57,-0.77,0.05
13.78,345.46,-0.78,0.01
15.61,353.61,-0.78,0.00
16.64,0.48,-0.77,0.01
17.22,6.81,-0.73,-0.00
17.56,13.48,-0.68,-0.01
17.16,18.96,-0.62,-0.02
16.36,25.07,-0.54,0.00
14.78,30.89,-0.48,0.02
13.28,36.17,-0.45,0.03
11.90,42.00,-0.44,0.04
10.31,48.32,-0.42,0.07
8.47,52.63,-0.40,0.08
6.58,56.97,-0.40,0.10
5.20,58.03,-0.40,0.13
3.52,55.43,-0.39,0.15
1.53,48.92,-0.39,0.15
-0.03,36.96,-0.38,0.15
-0.98,346.45,-0.37,0.14
-0.35,307.76,-0.38,0.14
0.89,295.34,-0.40,0.14
2.51,296.39,-0.44,0.14
3.85,299.59,-0.48,0.14
4.96,303.16,-0.52,0.14
6.10,305.98,-0.54,0.12
6.36,305.81,-0.51,0.07
5.00,304.30,-0.45,0.02
3.44,300.35,-0.41,-0.04
1.54,301.88,-0.40,-0.09
-0.17,318.31,-0.41,-0.12
-0.72,348.13,-0.43,-0.14
-0.43,30.67,-0.44,-0.16
0.60,50.56,-0.45,-0.16
1.80,59.46,-0.47,-0.17
3.20,62.67,-0.50,-0.17
4.72,62.75,-0.54,-0.16
6.27,60.63,-0.58,-0.14
7.51,58.14,-0.61,-0.14
8.97,56.37,-0.65,-0.12
10.53,54.05,-0.69,-0.08
11.60,50.22,-0.71,-0.04
12.53,46.34,-0.73,-0.01
13.51,43.37,-0.73,0.03
14.45,39.27,-0.74,0.07
15.15,35.66,-0.74,0.13
15.92,31.42,-0.74,0.17
16.69,27.79,-0.75,0.20
17.42,23.84,-0.74,0.25
18.00,19.67,-0.73,0.29
18.46,15.42,-0.71,0.32
19.02,11.76,-0.70,0.35
19.72,7.43,-0.68,0.36
20.05,3.45,-0.66,0.38
20.24,0.11,-0.64,0.39
20.30,356.04,-0.61,0.40
20.10,351.68,-0.59,0.39
19.95,347.29,-0.58,0.38
19.89,343.17,-0.58,0.36
19.59,340.15,-0.57,0.35
19.14,336.94,-0.56,0.34
18.54,333.97,-0.55,0.35
18.29,329.26,-0.55,0.35
17.99,325.21,-0.54,0.34
17.44,321.68,-0.51,0.31
16.73,318.87,-0.49,0.29
15.95,316.63,-0.48,0.26
15.20,314.81,-0.46,0.23
14.10,312.35,-0.42,0.22
12.98,309.01,-0.41,0.18
11.69,307.82,-0.40,0.15
10.53,306.50,-0.40,0.11
9.21,306.33,-0.38,0.08
7.88,304.08,-0.35,0.07
6.73,302.24,-0.35,0.04
5.63,302.72,-0.35,0.01
4.42,305.26,-0.35,-0.01
2.99,307.94,-0.35,-0.03
1.64,313.38,-0.35,-0.03
0.66,320.74,-0.36,-0.05
-0.25,346.04,-0.37,-0.06
-0.29,20.17,-0.37,-0.06
0.26,45.10,-0.37,-0.05
0.89,59.31,-0.38,-0.05
1.93,66.41,-0.39,-0.05
3.18,67.25,-0.41,-0.02
3.99,64.22,-0.46,-0.01
5.12,61.13,-0.49,-0.01
6.26,58.90,-0.52,0.00
7.08,56.84,-0.55,0.01
7.84,55.16,-0.58,0.02
8.77,52.69,-0.61,0.03
9.77,50.00,-0.65,0.05
10.71,46.33,-0.67,0.07
4.54,43.98,-0.69,0.09
12.52,41.91,-0.71,0.11
13.13,39.32,-0.72,0.14
13.73,36.25,-0.72,0.18
14.37,32.54,-0.73,0.21
15.25,29.28,-0.73,0.24
15.83,26.59,-0.73,0.28
16.04,23.67,-0.73,0.32
16.07,20.03,-0.72,0.34
16.23,17.84,-0.72,0.35
16.57,16.20,-0.71,0.38
16.99,13.42,-0.71,0.40
17.36,10.50,-0.69,0.42
17.24,6.75,-0.66,0.43
17.27,3.61,-0.64,0.44
17.06,0.62,-0.61,0.44
16.57,356.14,-0.58,0.44
16.21,351.32,-0.57,0.40
15.94,349.11,-0.57,0.39
15.75,346.03,-0.57,0.36
15.43,343.44,-0.57,0.33
14.89,341.39,-0.56,0.33
14.36,338.01,-0.56,0.31
13.96,335.11,-0.56,0.29
13.54,333.54,-0.55,0.27
12.77,331.50,-0.54,0.25
11.99,329.54,-0.52,0.21
10.96,329.53,-0.51,0.20
10.09,327.87,-0.51,0.18
9.28,326.80,-0.50,0.16
8.42,326.04,-0.50,0.14
7.32,327.26,-0.48,0.12
6.50,327.56,-0.48,0.09
