11.63,138.20,-0.54,-0.08
16.18,135.94,-0.56,-0.07
20.53,137.22,-0.59,-0.08
26.15,139.20,-0.62,-0.07
30.04,357.55,-0.64,-0.07
31.25,357.82,-0.64,-0.07
33.10,357.48,-0.66,-0.07
35.69,356.94,-0.67,-0.06
37.40,356.27,-0.67,-0.06
38.29,356.40,-0.67,-0.06
37.10,354.33,-0.66,-0.06
32.88,352.16,-0.63,-0.06
29.76,352.47,-0.61,-0.06
28.11,350.47,-0.60,-0.07
28.82,353.31,-0.61,-0.07
26.44,351.41,-0.59,-0.07
24.27,353.60,-0.58,-0.08
21.39,354.34,-0.56,-0.08
16.70,355.45,-0.52,-0.08
10.62,350.41,-0.50,-0.07
8.51,343.96,-0.49,-0.07
4.72,339.76,-0.47,-0.08
1.68,332.45,-0.46,-0.08
1.13,322.06,-0.46,-0.08
0.75,328.09,-0.46,-0.08
-0.85,288.23,-0.44,-0.08
1.14,209.24,-0.42,-0.09
6.72,194.13,-0.40,-0.08
13.11,189.64,-0.39,-0.09
19.53,187.40,-0.37,-0.08
24.69,186.68,-0.34,-0.08
28.31,186.21,-0.32,-0.08
31.56,185.87,-0.29,-0.07
34.94,185.75,-0.27,-0.07
37.13,185.48,-0.25,-0.07
38.75,186.30,-0.24,-0.07
39.99,186.17,-0.24,-0.07
40.27,185.92,-0.24,-0.07
38.95,185.34,-0.27,-0.08
33.75,183.82,-0.32,-0.08
28.01,184.34,-0.37,-0.08
21.30,185.23,-0.41,-0.08
13.48,188.72,-0.46,-0.07
6.15,202.51,-0.50,-0.08
0.47,236.99,-0.52,-0.09
-0.04,293.04,-0.51,-0.08
2.10,315.96,-0.51,-0.08
4.28,335.04,-0.51,-0.08
9.81,343.80,-0.54,-0.08
16.90,348.32,-0.58,-0.07
22.61,346.62,-0.61,-0.06
28.03,347.83,-0.64,-0.06
32.96,349.28,-0.66,-0.06
35.87,353.30,-0.67,-0.07
38.19,355.30,-0.67,-0.07
40.57,356.77,-0.68,-0.07
42.77,356.43,-0.69,-0.06
44.54,356.56,-0.70,-0.06
45.61,356.36,-0.70,-0.06
48.04,357.40,-0.71,-0.05
48.87,358.16,-0.71,-0.06
49.65,358.35,-0.71,-0.06
48.79,358.08,-0.70,-0.05
42.36,354.90,-0.66,-0.05
30.71,350.80,-0.59,-0.06
19.27,346.81,-0.54,-0.08
10.95,346.83,-0.50,-0.09
5.80,344.82,-0.48,-0.09
0.67,316.93,-0.45,-0.09
3.07,207.29,-0.42,-0.10
11.52,193.66,-0.41,-0.09
19.16,193.89,-0.38,-0.08
25.16,192.58,-0.35,-0.08
29.20,192.59,-0.32,-0.07
32.82,192.73,-0.30,-0.07
35.30,191.59,-0.29,-0.08
35.98,191.09,-0.28,-0.08
38.14,191.25,-0.26,-0.07
40.36,192.33,-0.25,-0.07
41.19,192.19,-0.24,-0.07
41.80,192.69,-0.24,-0.07
41.25,192.52,-0.25,-0.07
38.52,192.13,-0.29,-0.07
31.52,192.77,-0.36,-0.07
20.00,196.81,-0.44,-0.07
9.19,203.28,-0.49,-0.08
3.69,215.85,-0.51,-0.09
0.11,245.78,-0.52,-0.09
0.24,335.92,-0.52,-0.09
7.20,351.75,-0.53,-0.08
14.87,357.11,-0.57,-0.08
21.95,358.60,-0.61,-0.08
27.93,359.56,-0.63,-0.08
30.87,0.29,-0.65,-0.07
34.30,0.89,-0.66,-0.08
37.66,1.88,-0.67,-0.07
40.01,1.90,-0.68,-0.07
41.88,2.11,-0.68,-0.07
43.29,2.05,-0.69,-0.07
45.82,3.39,-0.70,-0.07
46.88,3.79,-0.70,-0.07
49.17,5.01,-0.71,-0.07
49.96,5.67,-0.71,-0.07
50.08,5.57,-0.71,-0.07
48.16,4.81,-0.69,-0.07
42.78,1.74,-0.67,-0.06
34.55,358.32,-0.62,-0.06
25.47,354.33,-0.57,-0.07
16.45,352.23,-0.53,-0.08
8.81,343.16,-0.48,-0.08
1.96,344.51,-0.46,-0.09
-2.77,205.05,-0.44,-0.09
3.35,177.86,-0.42,-0.09
10.21,179.92,-0.41,-0.09
18.31,181.18,-0.38,-0.09
23.97,183.75,-0.35,-0.09
28.66,185.76,-0.32,-0.09
32.57,185.61,-0.30,-0.09
35.08,186.41,-0.28,-0.09
36.63,186.74,-0.28,-0.09
38.16,186.88,-0.26,-0.09
39.61,187.07,-0.26,-0.08
40.22,187.30,-0.26,-0.08
38.30,186.78,-0.29,-0.08
33.46,186.50,-0.34,-0.08
27.10,186.55,-0.39,-0.08
18.34,184.98,-0.44,-0.08
8.83,189.98,-0.49,-0.08
1.91,212.87,-0.51,-0.08
-0.75,250.57,-0.51,-0.08
-0.88,288.90,-0.52,-0.08
0.30,332.72,-0.53,-0.09
1.87,356.82,-0.52,-0.09
2.53,349.32,-0.52,-0.09
7.14,353.36,-0.53,-0.08
14.83,353.85,-0.57,-0.08
22.40,353.43,-0.60,-0.07
27.75,353.22,-0.63,-0.07
32.15,356.00,-0.65,-0.07
35.12,356.93,-0.66,-0.07
37.21,356.92,-0.67,-0.06
39.20,356.66,-0.67,-0.06
40.70,356.72,-0.68,-0.06
41.18,356.66,-0.68,-0.06
43.00,357.04,-0.68,-0.05
43.44,357.03,-0.68,-0.05
44.10,356.76,-0.69,-0.05
44.68,357.02,-0.69,-0.05
44.77,357.02,-0.69,-0.05
44.85,357.06,-0.69,-0.05
43.66,356.81,-0.68,-0.05
40.14,355.10,-0.66,-0.06
33.32,353.72,-0.61,-0.07
24.13,352.09,-0.56,-0.08
15.07,351.21,-0.52,-0.08
9.62,348.95,-0.50,-0.08
9.02,348.22,-0.50,-0.08
7.76,347.02,-0.48,-0.08
3.93,336.26,-0.47,-0.08
1.16,329.04,-0.46,-0.08
-0.35,323.42,-0.46,-0.09
-2.34,260.77,-0.44,-0.09
0.26,189.27,-0.43,-0.09
3.40,186.34,-0.42,-0.09
6.87,184.00,-0.43,-0.09
5.87,189.58,-0.45,-0.08
-1.95,259.42,-0.49,-0.08
-0.47,319.03,-0.49,-0.08
-0.31,321.84,-0.49,-0.08
-0.04,322.96,-0.49,-0.08
-0.05,315.96,-0.47,-0.08
0.24,299.84,-0.49,-0.08
-0.52,319.76,-0.48,-0.08
-1.79,332.23,-0.48,-0.08
-0.94,308.21,-0.48,-0.08
-0.06,310.98,-0.48,-0.08
1.89,305.99,-0.49,-0.07
2.07,310.79,-0.49,-0.07
3.45,315.82,-0.49,-0.08
2.23,327.32,-0.49,-0.08
-0.14,307.91,-0.49,-0.07
5.44,314.42,-0.50,-0.08
5.11,327.99,-0.50,-0.08
4.49,327.70,-0.50,-0.08
4.68,323.77,-0.49,-0.08
3.77,329.44,-0.49,-0.08
4.08,336.29,-0.50,-0.08
3.37,334.89,-0.49,-0.08
2.04,338.02,-0.49,-0.08
3.20,332.69,-0.49,-0.08
3.23,318.43,-0.48,-0.08
2.31,309.71,-0.48,-0.08
2.00,309.18,-0.48,-0.08
2.94,297.34,-0.47,-0.08
2.53,288.29,-0.47,-0.08
1.93,294.43,-0.47,-0.08
1.53,292.60,-0.48,-0.08
1.81,281.99,-0.47,-0.09
-0.23,296.69,-0.48,-0.09
-0.64,320.68,-0.48,-0.10
-1.46,299.84,-0.47,-0.09
0.67,270.95,-0.47,-0.09
0.10,282.93,-0.48,-0.09
-0.22,289.37,-0.48,-0.09
